Nombres de la población. 2018
Catalunya
"Fuente: Idescat, a partir del Registro de población de Cataluña."
Nota: ‰ calculado sobre el total de la población en la década seleccionada.
Nota: Sólo se muestran los nombres de frecuencia igual o superior a 4.
Institut d'Estadística de Catalunya
http://www.idescat.cat/noms/?lang=es
Pos.,Sexo,Nombre,Ranking. Frecuencia,Ranking. ‰
43023,H,JIMMY RAFAEL,4,0.00
43023,H,JIMMY STEVEN,4,0.00
43023,H,JINFA,4,0.00
43023,H,JING XUAN,4,0.00
43023,M,JING YI,4,0.00
43023,H,JINGJING,4,0.00
43023,H,JINGJUN,4,0.00
43023,M,JINGMIAO,4,0.00
43023,H,JINGMING,4,0.00
43023,H,JINGQI,4,0.00
43023,M,JINGRU,4,0.00
43023,M,JINGTING,4,0.00
43023,H,JINGUANG,4,0.00
43023,H,JINGYU,4,0.00
43023,M,JINGYUAN,4,0.00
43023,H,JINHAN,4,0.00
43023,M,JINJUAN,4,0.00
43023,M,JINKY,4,0.00
43023,H,JINQING,4,0.00
43023,H,JINQIU,4,0.00
43023,H,JINSHAN,4,0.00
43023,H,JINTAO,4,0.00
43023,H,JINWANG,4,0.00
43023,H,JINXIANG,4,0.00
43023,H,JINXIAO,4,0.00
43023,H,JINXIONG,4,0.00
43023,H,JINYAN,4,0.00
43023,M,JINYAO,4,0.00
43023,H,JINYE,4,0.00
43023,H,JINZE,4,0.00
43023,M,JINZHI,4,0.00
43023,H,JINZHONG,4,0.00
43023,H,JIONG,4,0.00
43023,H,JIPING,4,0.00
43023,M,JIREH,4,0.00
43023,M,JIRINA,4,0.00
43023,H,JISHENG,4,0.00
43023,M,JISUN,4,0.00
43023,H,JIWEI,4,0.00
43023,H,JOAKIM,4,0.00
43023,H,JOAN ABEL,4,0.00
43023,H,JOAN ADRIÁN,4,0.00
43023,H,JOAN ANDRÉ,4,0.00
43023,H,JOAN DIEGO,4,0.00
43023,H,JOAN DIONÍS,4,0.00
43023,H,JOAN EZEQUIEL,4,0.00
43023,H,JOAN FELIP,4,0.00
43023,H,JOAN FELIPE,4,0.00
43023,H,JOAN GENIS,4,0.00
43023,H,JOAN JOEL,4,0.00
43023,H,JOAN JOSUÈ/JOAN JOSUÉ,4,0.00
43023,H,JOAN LIONEL,4,0.00
43023,H,JOAN MICHAEL,4,0.00
43023,H,JOAN ROC,4,0.00
43023,H,JOAN SERAFI,4,0.00
43023,H,JOAN SERGI,4,0.00
43023,H,JOAN VICENC,4,0.00
43023,H,JOAN ÀLEX/JOAN ÁLEX,4,0.00
43023,M,JOANA ANDREA,4,0.00
43023,M,JOANA ANGELA,4,0.00
43023,M,JOANA ANTÒNIA,4,0.00
43023,M,JOANA CARLA,4,0.00
43023,M,JOANA CAROLINA,4,0.00
43023,M,JOANA JÚLIA/JOANA JULIA,4,0.00
43023,M,JOANA MAFALDA,4,0.00
43023,M,JOANA MARGARIDA,4,0.00
43023,M,JOANA MERCE,4,0.00
43023,M,JOANA ROSA,4,0.00
43023,M,JOANA SOFIA,4,0.00
43023,M,JOANITA,4,0.00
43023,M,JOANNA IRENA,4,0.00
43023,M,JOANNE ELIZABETH,4,0.00
43023,H,JOAO ANDRE,4,0.00
43023,H,JOAO MARCELO,4,0.00
43023,H,JOAQUIM ALBERT,4,0.00
43023,H,JOAQUIM ENRIC,4,0.00
43023,H,JOAQUIM PERE,4,0.00
43023,H,JOAQUIM SALVADOR,4,0.00
43023,H,JOAQUIN ADRIAN,4,0.00
43023,H,JOAQUIN AGUSTIN,4,0.00
43023,H,JOAQUIN BARTOLOME,4,0.00
43023,H,JOAQUIN EMILIANO,4,0.00
43023,H,JOAQUIN ISIDRO,4,0.00
43023,H,JOAQUIN MARIANO,4,0.00
43023,H,JOAQUIN OMAR,4,0.00
43023,H,JOAQUIN PASCUAL,4,0.00
43023,H,JOAQUIN SERGIO,4,0.00
43023,M,JOAQUINA PILAR,4,0.00
43023,H,JOBAN,4,0.00
43023,H,JOCELYN,4,0.00
43023,H,JOEL ALBERT,4,0.00
43023,H,JOEL ALFREDO,4,0.00
43023,H,JOEL ARNAU,4,0.00
43023,H,JOEL CARLOS,4,0.00
43023,H,JOEL ELIAS,4,0.00
43023,H,JOEL ERNESTO,4,0.00
43023,H,JOEL LEANDRO,4,0.00
43023,H,JOEL MATÍAS,4,0.00
43023,H,JOEL PAU,4,0.00
43023,M,JOELY,4,0.00
43023,H,JOGA SINGH,4,0.00
43023,H,JOGINDER SINGH,4,0.00
43023,H,JOHAN ANTONIO,4,0.00
43023,H,JOHAN EDUARDO,4,0.00
43023,H,JOHAN JAVIER,4,0.00
43023,H,JOHAN JOSÉ,4,0.00
43023,H,JOHAN MAURICIO,4,0.00
43023,H,JOHAN STEVENS,4,0.00
43023,M,JOHANA BEATRIZ,4,0.00
43023,M,JOHANA BELEN,4,0.00
43023,M,JOHANA GABRIELA,4,0.00
43023,M,JOHANA KARINA,4,0.00
43023,M,JOHANA LISSETH,4,0.00
43023,M,JOHANA LIZETH,4,0.00
43023,M,JOHANA MARISOL,4,0.00
43023,H,JOHANN SEBASTIAN/JOHANN SEBASTIÁN,4,0.00
43023,M,JOHANNA DANIELA,4,0.00
43023,M,JOHANNA MARIELA,4,0.00
43023,M,JOHANNA NICOLE,4,0.00
43023,M,JOHANNA TERESA,4,0.00
43023,H,JOHANNES JOSEPH,4,0.00
43023,H,JOHANNES MICHAEL,4,0.00
43023,H,JOHANNES WILHELMUS,4,0.00
43023,H,JOHANNY,4,0.00
43023,H,JOHN BRIAN,4,0.00
43023,H,JOHN CRISTOPHER,4,0.00
43023,H,JOHN DOUGLAS,4,0.00
43023,H,JOHN EDUARD,4,0.00
43023,H,JOHN JOSE,4,0.00
43023,H,JOHN KWAME,4,0.00
43023,H,JOHN LESTER,4,0.00
43023,H,JOHN MARLON,4,0.00
43023,H,JOHN MIGUEL,4,0.00
43023,H,JOHN NICHOLAS,4,0.00
43023,H,JOHN PATRICIO,4,0.00
43023,H,JOHN PAULO,4,0.00
43023,H,JOHN PEDRO,4,0.00
43023,H,JOHN SANTIAGO,4,0.00
43023,H,JOHN STEWART,4,0.00
43023,H,JOHN STUART,4,0.00
43023,H,JOHNNY ALEJANDRO,4,0.00
43023,H,JOHNNY ALEXIS,4,0.00
43023,H,JOHNNY ANTONIO,4,0.00
43023,H,JOHNNY GABRIEL,4,0.00
43023,H,JOHNNY MANUEL,4,0.00
43023,H,JOHNNY MIGUEL,4,0.00
43023,H,JOHNNY WILLIAM,4,0.00
43023,H,JOHNNY XAVIER,4,0.00
43023,M,JOLANTA DOROTA,4,0.00
43023,M,JOLIE,4,0.00
43023,H,JOLLY,4,0.00
43023,M,JONA,4,0.00
43023,H,JONAS DAVID,4,0.00
43023,H,JONATAN ALBERTO,4,0.00
43023,H,JONATAN ANTONIO,4,0.00
43023,H,JONATAN ARIEL,4,0.00
43023,H,JONATAN JAVIER,4,0.00
43023,H,JONATAN LUIS,4,0.00
43023,H,JONATAN RUBÉN,4,0.00
43023,M,JONATHAN,4,0.00
43023,H,JONATHAN ANDRE,4,0.00
43023,H,JONATHAN ANDREW,4,0.00
43023,H,JONATHAN ARLEY,4,0.00
43023,H,JONATHAN ARMANDO,4,0.00
43023,H,JONATHAN CALEB,4,0.00
43023,H,JONATHAN EMILIO,4,0.00
43023,H,JONATHAN ISMAEL,4,0.00
43023,H,JONATHAN JUNIOR,4,0.00
43023,H,JONATHAN LEANDRO,4,0.00
43023,H,JONATHAN MARCELO,4,0.00
43023,H,JONATHAN MATIAS,4,0.00
43023,H,JONATHAN ORLANDO,4,0.00
43023,H,JONATHAN RAMON,4,0.00
43023,H,JONATHAN ROBERTO,4,0.00
43023,H,JONATHAN SANTIAGO,4,0.00
43023,H,JONATHAN SMITH,4,0.00
43023,H,JONATHAN STEVE,4,0.00
43023,H,JONATÁN JOSÉ,4,0.00
43023,H,JONKUNDA,4,0.00
43023,H,JORAM,4,0.00
43023,M,JORDAN,4,0.00
43023,H,JORDAN ALEJANDRO,4,0.00
43023,H,JORDAN ENRIQUE,4,0.00
43023,H,JORDAN GABRIEL/JORDÁN GABRIEL,4,0.00
43023,H,JORDAN SEBASTIAN,4,0.00
43023,H,JORDI ADRIAN,4,0.00
43023,H,JORDI ADRIÀ,4,0.00
43023,H,JORDI AGUSTIN,4,0.00
43023,H,JORDI ANDRÉ,4,0.00
43023,H,JORDI ANTON,4,0.00
43023,H,JORDI EDUARDO,4,0.00
43023,H,JORDI ELÍAS,4,0.00
43023,H,JORDI ERNEST,4,0.00
43023,H,JORDI JACINT,4,0.00
43023,H,JORDI JOAQUIN,4,0.00
43023,H,JORDI MARIO,4,0.00
43023,H,JORDI ROBERT,4,0.00
43023,H,JORDI VICTOR,4,0.00
43023,H,JORDI ÀLEX/JORDI ÁLEX,4,0.00
43023,M,JORDIA,4,0.00
43023,H,JORDY DAVID,4,0.00
43023,H,JORDY ENRIQUE,4,0.00
43023,H,JORDÁN MANUEL,4,0.00
43023,H,JORGE ANSELMO,4,0.00
43023,H,JORGE BERNARDINO,4,0.00
43023,H,JORGE BRUNO,4,0.00
43023,H,JORGE CLAUDIO,4,0.00
43023,H,JORGE CRISTOBAL,4,0.00
43023,H,JORGE ELADIO,4,0.00
43023,H,JORGE EMANUEL,4,0.00
43023,H,JORGE EZEQUIEL,4,0.00
43023,H,JORGE FIDEL,4,0.00
43023,H,JORGE FREDDY,4,0.00
43023,H,JORGE ITALO,4,0.00
43023,H,JORGE JERONIMO,4,0.00
43023,H,JORGE JOEL,4,0.00
43023,H,JORGE ORIOL,4,0.00
43023,H,JORGE PASCUAL,4,0.00
43023,H,JORGE RICHARD,4,0.00
43023,H,JORGE RIGOBERTO,4,0.00
43023,H,JORGE STALIN,4,0.00
43023,H,JORGE STEVEN,4,0.00
43023,H,JORGE ULISES,4,0.00
43023,H,JORGE WILLIAMS,4,0.00
43023,M,JORGELINA BEATRIZ,4,0.00
43023,M,JOSA,4,0.00
43023,H,JOSE ALBERT,4,0.00
43023,H,JOSE ALBINO,4,0.00
43023,H,JOSE ALIPIO,4,0.00
43023,H,JOSE AMILCAR,4,0.00
43023,H,JOSE ANCIZAR,4,0.00
43023,H,JOSE ANDERSON,4,0.00
43023,H,JOSE ANDREE,4,0.00
43023,H,JOSE ASUNCION,4,0.00
43023,H,JOSE ATILIO,4,0.00
43023,H,JOSE BELISARIO,4,0.00
43023,H,JOSE CASIANO,4,0.00
43023,H,JOSE DARWIN,4,0.00
43023,H,JOSE DEMETRIO,4,0.00
43023,H,JOSE DESIDERIO,4,0.00
43023,H,JOSE DIMAS,4,0.00
43023,H,JOSE DIOGO,4,0.00
43023,H,JOSE DUVAN,4,0.00
43023,H,JOSE EDILBERTO,4,0.00
43023,H,JOSE EDILSON,4,0.00
43023,H,JOSE EDWARD,4,0.00
43023,H,JOSE EFREN,4,0.00
43023,H,JOSE ELISEO,4,0.00
43023,H,JOSE ELPIDIO,4,0.00
43023,H,JOSE FERNEY,4,0.00
43023,H,JOSE FRAN,4,0.00
43023,H,JOSE FRANCISO,4,0.00
43023,H,JOSE GALO,4,0.00
43023,H,JOSE GUALBERTO,4,0.00
43023,H,JOSE GUIDO,4,0.00
43023,H,JOSE HEBERT,4,0.00
43023,H,JOSE HENRY,4,0.00
43023,H,JOSE HERMENEGILDO,4,0.00
43023,H,JOSE HERMINIO,4,0.00
43023,H,JOSE IBAN,4,0.00
43023,H,JOSE JORDI,4,0.00
43023,H,JOSE JOSE,4,0.00
43023,H,JOSE LENIN,4,0.00
43023,H,JOSE LEONCIO,4,0.00
43023,H,JOSE LIDER,4,0.00
43023,H,JOSE MAGIN,4,0.00
43023,H,JOSE MARIA VICENTE,4,0.00
43023,H,JOSE MEDARDO,4,0.00
43023,H,JOSE NAPOLEON,4,0.00
43023,H,JOSE NICANOR,4,0.00
43023,H,JOSE NILSON,4,0.00
43023,H,JOSE OBDULIO,4,0.00
43023,H,JOSE OTONIEL,4,0.00
43023,H,JOSE RONALDO,4,0.00
43023,H,JOSE RUBIEL,4,0.00
43023,H,JOSE SERVANDO,4,0.00
43023,H,JOSE SEVERINO,4,0.00
43023,H,JOSE STALIN,4,0.00
43023,H,JOSE TADEO,4,0.00
43023,H,JOSE TORCUATO,4,0.00
43023,H,JOSE TRINIDAD,4,0.00
43023,H,JOSE VENANCIO,4,0.00
43023,H,JOSE VICTORIANO,4,0.00
43023,H,JOSE YGNACIO,4,0.00
43023,H,JOSEBA MIRENA,4,0.00
43023,M,JOSEFA AGUSTINA,4,0.00
43023,M,JOSEFA AMALIA,4,0.00
43023,M,JOSEFA CONCEPCIO,4,0.00
43023,M,JOSEFA ELISA,4,0.00
43023,M,JOSEFA ELOISA,4,0.00
43023,M,JOSEFA ESTER,4,0.00
43023,M,JOSEFA EUGENIA,4,0.00
43023,M,JOSEFA JULIA,4,0.00
43023,M,JOSEFA JULIANA,4,0.00
43023,M,JOSEFA MARGARITA,4,0.00
43023,M,JOSEFA MARIA CARMEN,4,0.00
43023,M,JOSEFA MATILDE,4,0.00
43023,M,JOSEFA OLGA,4,0.00
43023,M,JOSEFA PAULA,4,0.00
43023,M,JOSEFA TRINIDAD,4,0.00
43023,M,JOSEFA YOLANDA,4,0.00
43023,M,JOSEFINA DEL PILAR,4,0.00
43023,M,JOSEFINA DEL VALLE,4,0.00
43023,M,JOSEFINA EMILIA,4,0.00
43023,M,JOSEFINA ROSA,4,0.00
43023,M,JOSEFINA TERESA,4,0.00
43023,M,JOSEFINA VICTORIA,4,0.00
43023,M,JOSELITA,4,0.00
43023,M,JOSELYN ALEJANDRA,4,0.00
43023,M,JOSELYN ELIZABETH,4,0.00
43023,M,JOSELYNE,4,0.00
43023,M,JOSELYNE NICOLE,4,0.00
43023,H,JOSEP ABEL,4,0.00
43023,H,JOSEP ALFRED,4,0.00
43023,H,JOSEP AMADEU,4,0.00
43023,H,JOSEP AMBROS,4,0.00
43023,H,JOSEP BIEL,4,0.00
43023,H,JOSEP DOMENECH,4,0.00
43023,H,JOSEP EUSEBI,4,0.00
43023,H,JOSEP GENIS,4,0.00
43023,H,JOSEP ISIDRE,4,0.00
43023,H,JOSEP ISMAEL,4,0.00
43023,H,JOSEP JAVIER,4,0.00
43023,H,JOSEP MELCIOR,4,0.00
43023,H,JOSEP RAIMON,4,0.00
43023,H,JOSEP ROGER,4,0.00
43023,H,JOSEP SANTIAGO,4,0.00
43023,H,JOSEP VICENS,4,0.00
43023,H,JOSEPH ANDREW,4,0.00
43023,H,JOSEPH BENJAMIN,4,0.00
43023,H,JOSEPH GABRIEL,4,0.00
43023,H,JOSEPH GEORGES,4,0.00
43023,H,JOSEPH MANUEL,4,0.00
43023,H,JOSEPH PATRICK,4,0.00
43023,H,JOSEPH STEVEN,4,0.00
43023,H,JOSEPMARIA,4,0.00
43023,H,JOSHIM,4,0.00
43023,H,JOSHUA GABRIEL,4,0.00
43023,H,JOSHUA ROBERT,4,0.00
43023,H,JOSIAH,4,0.00
43023,M,JOSSELYNE,4,0.00
43023,H,JOSSUE,4,0.00
43023,H,JOSTIN ALEXANDER,4,0.00
43023,H,JOSUE AUGUSTO,4,0.00
43023,H,JOSUE ISMAEL,4,0.00
43023,H,JOSUE IVAN,4,0.00
43023,H,JOSUE JESUS,4,0.00
43023,H,JOSUE NICOLAS,4,0.00
43023,H,JOSUE RICARDO,4,0.00
43023,H,JOSUE SAMUEL,4,0.00
43023,H,JOSUÈ BENJAMÍN/JOSUÉ BENJAMÍN,4,0.00
43023,H,JOSUÈ RAÜL/JOSUÉ RAÚL,4,0.00
43023,H,JOSÉ ALAN,4,0.00
43023,H,JOSÉ MARÍN,4,0.00
43023,H,JOSÉ NATALIO,4,0.00
43023,H,JOSÉ PÍO,4,0.00
43023,H,JOSÉ SEVERO,4,0.00
43023,H,JOUAD,4,0.00
43023,M,JOUD,4,0.00
43023,M,JOUNAYDA,4,0.00
43023,M,JOURI,4,0.00
43023,M,JOVANKA,4,0.00
43023,M,JOVANNA,4,0.00
43023,H,JOVEN,4,0.00
43023,M,JOVENTINA,4,0.00
43023,M,JOVITA MARIA,4,0.00
43023,M,JOYCELINE,4,0.00
43023,M,JOYCELYN,4,0.00
43023,H,JOZSEF ATTILA,4,0.00
43023,M,JU,4,0.00
43023,H,JUAN AMADEO,4,0.00
43023,H,JUAN AMERICO,4,0.00
43023,H,JUAN AQUILINO,4,0.00
43023,H,JUAN ARIEL,4,0.00
43023,H,JUAN BENIGNO,4,0.00
43023,H,JUAN BENJAMIN,4,0.00
43023,H,JUAN BONIFACIO,4,0.00
43023,H,JUAN BORJA,4,0.00
43023,H,JUAN BRUNO,4,0.00
43023,H,JUAN CALIXTO,4,0.00
43023,H,JUAN CARLOS MARIA,4,0.00
43023,H,JUAN CAYETANO,4,0.00
43023,H,JUAN CELESTINO,4,0.00
43023,H,JUAN CHRISTIAN,4,0.00
43023,H,JUAN CIPRIANO,4,0.00
43023,H,JUAN EFRAIN,4,0.00
43023,H,JUAN FRANCO,4,0.00
43023,H,JUAN GILBERTO,4,0.00
43023,H,JUAN HERNAN,4,0.00
43023,H,JUAN HORACIO,4,0.00
43023,H,JUAN JOSE FRANCISCO,4,0.00
43023,H,JUAN JOSE MARIA,4,0.00
43023,H,JUAN JUSTO,4,0.00
43023,H,JUAN KLEBER,4,0.00
43023,H,JUAN LAUREANO,4,0.00
43023,H,JUAN MARCIAL,4,0.00
43023,H,JUAN MAXIMILIANO,4,0.00
43023,H,JUAN MAXIMO,4,0.00
43023,H,JUAN MESIAS,4,0.00
43023,H,JUAN NEPOMUCENO,4,0.00
43023,H,JUAN NORBERTO,4,0.00
43023,H,JUAN OCTAVIO,4,0.00
43023,H,JUAN OSVALDO,4,0.00
43023,H,JUAN OSWALDO,4,0.00
43023,H,JUAN PIO,4,0.00
43023,H,JUAN PLACIDO,4,0.00
43023,H,JUAN RODOLFO,4,0.00
43023,H,JUAN SATURNINO,4,0.00
43023,H,JUAN SILVESTRE,4,0.00
43023,H,JUAN STEBAN,4,0.00
43023,H,JUAN VALERIO,4,0.00
43023,H,JUAN VIRGILIO,4,0.00
43023,M,JUANA AGRIPINA,4,0.00
43023,M,JUANA BARBARA,4,0.00
43023,M,JUANA ELISA,4,0.00
43023,M,JUANA ESMERALDA,4,0.00
43023,M,JUANA GUADALUPE,4,0.00
43023,M,JUANA GUILLERMINA,4,0.00
43023,M,JUANA JUDITH,4,0.00
43023,M,JUANA LEONOR,4,0.00
43023,M,JUANA LIDIA,4,0.00
43023,M,JUANA LOURDES,4,0.00
43023,M,JUANA OLGA,4,0.00
43023,M,JUANA REMEDIOS,4,0.00
43023,M,JUANA SILVIA,4,0.00
43023,H,JUANITO JR,4,0.00
43023,M,JUCELIA,4,0.00
43023,M,JUCIARA,4,0.00
43023,M,JUDIT ROSA,4,0.00
43023,M,JUDITH ANN,4,0.00
43023,M,JUDITH BELÉN,4,0.00
43023,M,JUDITH DEL CARMEN,4,0.00
43023,M,JUDITH ISABEL,4,0.00
43023,M,JUDITH KARINA,4,0.00
43023,M,JUDITH LAURA,4,0.00
43023,M,JUDITH MARGARITA,4,0.00
43023,M,JUDITH MERCEDES,4,0.00
43023,M,JUDITH MONTSERRAT,4,0.00
43023,M,JUDITH NURIA,4,0.00
43023,M,JUDITH VERONICA,4,0.00
43023,M,JUDTIH,4,0.00
43023,M,JUDY ANDREA,4,0.00
43023,H,JUL,4,0.00
43023,H,JULA,4,0.00
43023,M,JULIA ALTAGRACIA,4,0.00
43023,M,JULIA AMPARO,4,0.00
43023,M,JULIA ANASTASIA,4,0.00
43023,M,JULIA ANGELINA,4,0.00
43023,M,JULIA AURORA,4,0.00
43023,M,JULIA AZUCENA,4,0.00
43023,M,JULIA BARBARA,4,0.00
43023,M,JULIA BLANCA,4,0.00
43023,M,JULIA CAROLINA,4,0.00
43023,M,JULIA CLARA,4,0.00
43023,M,JULIA EUGENIA,4,0.00
43023,M,JULIA FRANCES,4,0.00
43023,M,JULIA ISABELLA,4,0.00
43023,M,JULIA LORENA,4,0.00
43023,M,JULIA LOURDES,4,0.00
43023,M,JULIA MARLENE,4,0.00
43023,M,JULIA MARTHA,4,0.00
43023,M,JULIA MARTINA,4,0.00
43023,M,JULIA MARY,4,0.00
43023,M,JULIA MONSERRATE,4,0.00
43023,M,JULIA NATIVIDAD,4,0.00
43023,M,JULIA ROCIO,4,0.00
43023,M,JULIA SARA,4,0.00
43023,M,JULIA VIVIANA,4,0.00
43023,M,JULIA YOLANDA,4,0.00
43023,H,JULIAN AUGUSTO,4,0.00
43023,H,JULIAN ELIAS,4,0.00
43023,H,JULIAN FEDERICO,4,0.00
43023,H,JULIAN JORGE,4,0.00
43023,H,JULIAN JUAN,4,0.00
43023,H,JULIAN MARTIN,4,0.00
43023,H,JULIAN PEDRO,4,0.00
43023,H,JULIAN SALVADOR,4,0.00
43023,M,JULIANA BEATRIZ,4,0.00
43023,M,JULIANA ESTEFANIA,4,0.00
43023,M,JULIANA PATRICIA,4,0.00
43023,M,JULIANA PILAR,4,0.00
43023,M,JULIANA SOFIA,4,0.00
43023,M,JULIANNE,4,0.00
43023,M,JULIE ELIZABETH,4,0.00
43023,M,JULIE MARY,4,0.00
43023,M,JULIE PAULINE,4,0.00
43023,M,JULIE STEPHANIE,4,0.00
43023,M,JULIENNE,4,0.00
43023,M,JULIETA CAROLINA,4,0.00
43023,M,JULIETA LAURA,4,0.00
43023,M,JULIETA LUCÍA,4,0.00
43023,M,JULIETA MARTINA,4,0.00
43023,M,JULIETH ANDREA,4,0.00
43023,M,JULIETH PAOLA,4,0.00
43023,H,JULIO AUGUSTO,4,0.00
43023,H,JULIO AURELIO,4,0.00
43023,H,JULIO CEZAR,4,0.00
43023,H,JULIO CHRISTIAN,4,0.00
43023,H,JULIO DARIO,4,0.00
43023,H,JULIO EDISON,4,0.00
43023,H,JULIO GERARDO,4,0.00
43023,H,JULIO HECTOR,4,0.00
43023,H,JULIO HORACIO,4,0.00
43023,H,JULIO MARCELO,4,0.00
43023,H,JULIO MARCOS,4,0.00
43023,H,JULIO RODRIGO,4,0.00
43023,H,JULIO SALVADOR,4,0.00
43023,M,JULISA,4,0.00
43023,M,JUNFENG,4,0.00
43023,H,JUNIO,4,0.00
43023,H,JUNIOR ALEXIS,4,0.00
43023,H,JUNIOR ALFREDO,4,0.00
43023,H,JUNIOR ENRIQUE,4,0.00
43023,H,JUNIOR JOSUE,4,0.00
43023,H,JUNIOR MANUEL,4,0.00
43023,H,JUNJUN,4,0.00
43023,M,JUNLING,4,0.00
43023,H,JUNMING,4,0.00
43023,H,JUNPENG,4,0.00
43023,M,JUNPING,4,0.00
43023,H,JUNQI,4,0.00
43023,H,JUNQING,4,0.00
43023,H,JUNRUI,4,0.00
43023,H,JUNTAO,4,0.00
43023,M,JUNTING,4,0.00
43023,H,JUNXING,4,0.00
43023,H,JUNYANG,4,0.00
43023,M,JUNYU,4,0.00
43023,H,JURANDIR,4,0.00
43023,H,JURE,4,0.00
43023,H,JUREK,4,0.00
43023,H,JURGEN WALTER,4,0.00
43023,H,JURIC,4,0.00
43023,H,JURIJ,4,0.00
43023,M,JUSTA ADORACION,4,0.00
43023,M,JUSTA PASTORA,4,0.00
43023,M,JUSTE,4,0.00
43023,H,JUSTIN DANIEL,4,0.00
43023,M,JUSTINA MARIA,4,0.00
43023,H,JUSTINAS,4,0.00
43023,H,JUSTO CARLOS,4,0.00
43023,H,JUSTO GABRIEL,4,0.00
43023,H,JUSTO GERMAN,4,0.00
43023,H,JUSTO JUAN,4,0.00
43023,H,JUSTUS,4,0.00
43023,M,JUSTYNA KATARZYNA,4,0.00
43023,M,JUSTYNA MAGDALENA,4,0.00
43023,M,JUSTYNA MARTA,4,0.00
43023,M,JUSTYNA ZOFIA,4,0.00
43023,H,JUWEL,4,0.00
43023,M,JUXIANG,4,0.00
43023,M,JUYING,4,0.00
43023,H,JÀSON DAVID/JASÓN DAVID,4,0.00
43023,M,JÉSSICA ANNE,4,0.00
43023,M,JÚLIA AINHOA/JULIA AINHOA,4,0.00
43023,M,JÚLIA ANN/JULIA ANN,4,0.00
43023,M,JÚLIA LUCIA/JULIA LUCÍA,4,0.00
43023,M,JÚLIA MEI/JULIA MEI,4,0.00
43023,M,JÚLIA MÒNICA/JULIA MÓNICA,4,0.00
43023,M,JÚLIA PAULA/JULIA PAULA,4,0.00
43023,M,JÚLIA SOPHIE/JULIA SOPHIE,4,0.00
43023,H,JÚNIOR FERNANDO,4,0.00
43023,H,KABINE,4,0.00
43023,H,KABIROU,4,0.00
43023,H,KADIRI,4,0.00
43023,H,KADOUR,4,0.00
43023,H,KAI UWE,4,0.00
43023,H,KAIKAI,4,0.00
43023,H,KAILE,4,0.00
43023,H,KAIWEI,4,0.00
43023,H,KALED,4,0.00
43023,H,KALI,4,0.00
43023,M,KALIA,4,0.00
43023,H,KALID,4,0.00
43023,H,KALIDU,4,0.00
43023,H,KALIL,4,0.00
43023,H,KALIPHA,4,0.00
43023,M,KALLIOPI,4,0.00
43023,H,KALYAN,4,0.00
43023,H,KAMA,4,0.00
43023,H,KAMAR,4,0.00
43023,H,KAMIL KRZYSZTOF,4,0.00
43023,M,KAMILYA,4,0.00
43023,H,KAMRUL HASAN,4,0.00
43023,H,KANAN,4,0.00
43023,M,KANDELA,4,0.00
43023,M,KANDILA,4,0.00
43023,M,KANDJI,4,0.00
43023,H,KANGYI,4,0.00
43023,M,KANISHKA,4,0.00
43023,H,KANJURA,4,0.00
43023,M,KANKU,4,0.00
43023,M,KANWALJEET,4,0.00
43023,M,KARA,4,0.00
43023,H,KARAJ,4,0.00
43023,H,KARAMVEER,4,0.00
43023,H,KARAS,4,0.00
43023,M,KARELIA,4,0.00
43023,M,KARELYS,4,0.00
43023,M,KAREN ANGELICA,4,0.00
43023,M,KAREN ANNE,4,0.00
43023,M,KAREN BEATRIZ,4,0.00
43023,M,KAREN DENISSE,4,0.00
43023,M,KAREN DIANA,4,0.00
43023,M,KAREN ELIZABET,4,0.00
43023,M,KAREN ESTEFANY,4,0.00
43023,M,KAREN IVETTE,4,0.00
43023,M,KAREN LETICIA,4,0.00
43023,M,KAREN MABEL,4,0.00
43023,M,KAREN MARIBEL,4,0.00
43023,M,KAREN NATHALY,4,0.00
43023,M,KAREN NOEMI,4,0.00
43023,M,KAREN SOLANGE,4,0.00
43023,M,KAREN STEFANY,4,0.00
43023,M,KAREN STEPHANIE,4,0.00
43023,M,KAREN SUYAPA,4,0.00
43023,M,KAREN VALENTINA,4,0.00
43023,M,KAREN VIRGINIA,4,0.00
43023,M,KAREN WALESKA,4,0.00
43023,M,KAREN YAQUELIN,4,0.00
43023,H,KARIME,4,0.00
43023,M,KARIN ELIZABETH,4,0.00
43023,M,KARIN JANET,4,0.00
43023,M,KARIN JOHANNA,4,0.00
43023,M,KARINA ANGELICA,4,0.00
43023,M,KARINA DEL VALLE,4,0.00
43023,M,KARINA EDITH,4,0.00
43023,M,KARINA ELISA,4,0.00
43023,M,KARINA ELISABET,4,0.00
43023,M,KARINA ELISABETH,4,0.00
43023,M,KARINA ESTEFANIA,4,0.00
43023,M,KARINA IVETH,4,0.00
43023,M,KARINA JANET,4,0.00
43023,M,KARINA JANETH,4,0.00
43023,M,KARINA JOHANNA,4,0.00
43023,M,KARINA LILIANA,4,0.00
43023,M,KARINA LISSETTE,4,0.00
43023,M,KARINA LUCIA,4,0.00
43023,M,KARINA MARCELA,4,0.00
43023,M,KARINA MONICA,4,0.00
43023,M,KARINA ROSARIO,4,0.00
43023,M,KARINA ROXANA,4,0.00
43023,M,KARINA STEFANIA,4,0.00
43023,M,KARINA SUSANA,4,0.00
43023,M,KARINA TERESA,4,0.00
43023,M,KARINA VICTORIA,4,0.00
