TipusCasData,RegioSanitariaCodi,RegioSanitariaDescripcio,EdatRang,SexeCodi,SexeDescripcio,TipusCasDescripcio,NumCasos
02/05/2020,62,Camp de Tarragona,20-29,0,Home,Sospitós,5
02/05/2020,78,Barcelona,70-79,1,Dona,Positiu,9
02/05/2020,67,Catalunya Central,50-59,1,Dona,Sospitós,11
02/05/2020,78,Barcelona,40-49,0,Home,Positiu,10
02/05/2020,78,Barcelona,50-59,1,Dona,Sospitós,247
02/05/2020,61,Lleida,50-59,1,Dona,Sospitós,12
02/05/2020,62,Camp de Tarragona,10-19,0,Home,Sospitós,6
02/05/2020,62,Camp de Tarragona,90+,1,Dona,Sospitós,30
02/05/2020,64,Girona,70-79,0,Home,Sospitós,6
02/05/2020,78,Barcelona,50-59,0,Home,Positiu,13
02/05/2020,63,Terres de l'Ebre,40-49,0,Home,Sospitós,1
02/05/2020,78,Barcelona,30-39,1,Dona,Positiu,11
02/05/2020,62,Camp de Tarragona,60-69,0,Home,Sospitós,11
02/05/2020,78,Barcelona,40-49,1,Dona,Positiu,12
02/05/2020,78,Barcelona,80-89,0,Home,Positiu,7
02/05/2020,62,Camp de Tarragona,30-39,1,Dona,Sospitós,22
02/05/2020,67,Catalunya Central,40-49,1,Dona,Sospitós,12
02/05/2020,78,Barcelona,30-39,0,Home,Positiu,5
02/05/2020,78,Barcelona,80-89,1,Dona,Sospitós,238
02/05/2020,78,Barcelona,10-19,0,Home,Sospitós,35
02/05/2020,67,Catalunya Central,20-29,1,Dona,Sospitós,6
02/05/2020,64,Girona,50-59,1,Dona,Sospitós,14
02/05/2020,62,Camp de Tarragona,20-29,1,Dona,Sospitós,21
02/05/2020,63,Terres de l'Ebre,50-59,0,Home,Sospitós,2
02/05/2020,78,Barcelona,0-9,1,Dona,Positiu,1
02/05/2020,67,Catalunya Central,0-9,0,Home,Sospitós,1
02/05/2020,62,Camp de Tarragona,60-69,1,Dona,Sospitós,10
02/05/2020,63,Terres de l'Ebre,80-89,1,Dona,Sospitós,2
02/05/2020,62,Camp de Tarragona,90+,0,Home,Sospitós,4
02/05/2020,67,Catalunya Central,0-9,1,Dona,Sospitós,1
02/05/2020,78,Barcelona,10-19,1,Dona,Sospitós,53
02/05/2020,62,Camp de Tarragona,0-9,0,Home,Sospitós,6
02/05/2020,78,Barcelona,0-9,0,Home,Sospitós,30
02/05/2020,78,Barcelona,20-29,1,Dona,Positiu,16
02/05/2020,63,Terres de l'Ebre,20-29,1,Dona,Sospitós,1
02/05/2020,62,Camp de Tarragona,70-79,1,Dona,Sospitós,15
02/05/2020,63,Terres de l'Ebre,90+,1,Dona,Sospitós,4
02/05/2020,62,Camp de Tarragona,40-49,1,Dona,Sospitós,12
02/05/2020,62,Camp de Tarragona,70-79,0,Home,Sospitós,5
02/05/2020,62,Camp de Tarragona,30-39,0,Home,Sospitós,7
02/05/2020,62,Camp de Tarragona,80-89,0,Home,Sospitós,12
02/05/2020,78,Barcelona,20-29,0,Home,Positiu,6
02/05/2020,78,Barcelona,0-9,1,Dona,Sospitós,14
02/05/2020,63,Terres de l'Ebre,40-49,1,Dona,Sospitós,2
02/05/2020,61,Lleida,50-59,0,Home,Sospitós,5
02/05/2020,63,Terres de l'Ebre,70-79,1,Dona,Sospitós,2
02/05/2020,78,Barcelona,90+,0,Home,Positiu,2
02/05/2020,64,Girona,40-49,1,Dona,Sospitós,11
02/05/2020,63,Terres de l'Ebre,50-59,1,Dona,Sospitós,6
02/05/2020,64,Girona,90+,1,Dona,Positiu,1
02/05/2020,64,Girona,0-9,1,Dona,Sospitós,2
02/05/2020,64,Girona,20-29,1,Dona,Sospitós,16
02/05/2020,63,Terres de l'Ebre,30-39,1,Dona,Sospitós,2
02/05/2020,63,Terres de l'Ebre,70-79,0,Home,Sospitós,3
02/05/2020,61,Lleida,20-29,0,Home,Sospitós,5
02/05/2020,64,Girona,40-49,0,Home,Sospitós,9
02/05/2020,64,Girona,30-39,0,Home,Sospitós,5
02/05/2020,64,Girona,0-9,0,Home,Sospitós,1
02/05/2020,64,Girona,30-39,0,Home,Positiu,1
02/05/2020,63,Terres de l'Ebre,80-89,0,Home,Sospitós,2
02/05/2020,62,Camp de Tarragona,40-49,1,Dona,Positiu,1
02/05/2020,64,Girona,30-39,1,Dona,Sospitós,14
02/05/2020,64,Girona,10-19,1,Dona,Sospitós,3
02/05/2020,63,Terres de l'Ebre,60-69,0,Home,Sospitós,1
02/05/2020,64,Girona,80-89,0,Home,Sospitós,3
02/05/2020,64,Girona,60-69,0,Home,Sospitós,5
02/05/2020,62,Camp de Tarragona,10-19,1,Dona,Sospitós,8
02/05/2020,64,Girona,90+,1,Dona,Sospitós,2
02/05/2020,78,Barcelona,60-69,0,Home,Positiu,7
02/05/2020,67,Catalunya Central,70-79,0,Home,Sospitós,4
02/05/2020,61,Lleida,90+,0,Home,Sospitós,1
02/05/2020,78,Barcelona,70-79,0,Home,Positiu,8
02/05/2020,62,Camp de Tarragona,70-79,0,Home,Positiu,1
02/05/2020,67,Catalunya Central,10-19,1,Dona,Sospitós,3
02/05/2020,61,Lleida,30-39,0,Home,Sospitós,1
02/05/2020,78,Barcelona,60-69,1,Dona,Positiu,4
02/05/2020,64,Girona,20-29,0,Home,Sospitós,4
02/05/2020,61,Lleida,90+,1,Dona,Sospitós,1
02/05/2020,67,Catalunya Central,70-79,1,Dona,Sospitós,7
02/05/2020,61,Lleida,30-39,1,Dona,Positiu,1
02/05/2020,64,Girona,10-19,0,Home,Sospitós,1
02/05/2020,71,Alt Pirineu i Aran,70-79,0,Home,Sospitós,2
02/05/2020,61,Lleida,50-59,0,Home,Positiu,1
02/05/2020,61,Lleida,0-9,0,Home,Sospitós,1
02/05/2020,78,Barcelona,10-19,1,Dona,Positiu,3
02/05/2020,61,Lleida,70-79,0,Home,Positiu,1
02/05/2020,61,Lleida,60-69,1,Dona,Sospitós,4
02/05/2020,67,Catalunya Central,80-89,1,Dona,Sospitós,5
02/05/2020,71,Alt Pirineu i Aran,40-49,1,Dona,Sospitós,2
02/05/2020,61,Lleida,70-79,0,Home,Sospitós,2
02/05/2020,67,Catalunya Central,60-69,0,Home,Sospitós,9
02/05/2020,61,Lleida,20-29,1,Dona,Sospitós,5
02/05/2020,61,Lleida,80-89,0,Home,Sospitós,1
02/05/2020,67,Catalunya Central,80-89,0,Home,Sospitós,3
02/05/2020,67,Catalunya Central,10-19,0,Home,Sospitós,2
02/05/2020,64,Girona,90+,0,Home,Sospitós,2
02/05/2020,67,Catalunya Central,50-59,0,Home,Positiu,1
02/05/2020,61,Lleida,20-29,0,Home,Positiu,1
02/05/2020,67,Catalunya Central,60-69,1,Dona,Sospitós,5
02/05/2020,64,Girona,70-79,1,Dona,Positiu,1
02/05/2020,67,Catalunya Central,90+,0,Home,Sospitós,3
02/05/2020,71,Alt Pirineu i Aran,40-49,0,Home,Sospitós,2
02/05/2020,61,Lleida,60-69,0,Home,Sospitós,2
02/05/2020,67,Catalunya Central,90+,1,Dona,Sospitós,1
02/05/2020,71,Alt Pirineu i Aran,60-69,1,Dona,Sospitós,2
02/05/2020,78,Barcelona,10-19,0,Home,Positiu,1
02/05/2020,71,Alt Pirineu i Aran,50-59,1,Dona,Sospitós,1
02/05/2020,71,Alt Pirineu i Aran,80-89,1,Dona,Sospitós,1
02/05/2020,71,Alt Pirineu i Aran,60-69,0,Home,Sospitós,1
02/05/2020,71,Alt Pirineu i Aran,70-79,1,Dona,Sospitós,2
02/05/2020,71,Alt Pirineu i Aran,50-59,0,Home,Sospitós,2
02/05/2020,61,Lleida,70-79,1,Dona,Sospitós,2
02/05/2020,71,Alt Pirineu i Aran,90+,0,Home,Sospitós,1
03/05/2020,62,Camp de Tarragona,20-29,1,Dona,Positiu,2
03/05/2020,62,Camp de Tarragona,50-59,0,Home,Sospitós,7
03/05/2020,78,Barcelona,30-39,0,Home,Sospitós,57
03/05/2020,78,Barcelona,20-29,0,Home,Positiu,5
03/05/2020,78,Barcelona,40-49,0,Home,Sospitós,80
03/05/2020,62,Camp de Tarragona,30-39,0,Home,Sospitós,3
03/05/2020,64,Girona,60-69,1,Dona,Positiu,1
03/05/2020,78,Barcelona,80-89,1,Dona,Sospitós,247
03/05/2020,78,Barcelona,40-49,1,Dona,Sospitós,233
03/05/2020,67,Catalunya Central,60-69,1,Dona,Sospitós,6
03/05/2020,78,Barcelona,70-79,0,Home,Sospitós,99
03/05/2020,78,Barcelona,20-29,1,Dona,Sospitós,125
03/05/2020,78,Barcelona,70-79,1,Dona,Sospitós,89
03/05/2020,78,Barcelona,0-9,0,Home,Sospitós,10
03/05/2020,78,Barcelona,50-59,0,Home,Sospitós,88
03/05/2020,61,Lleida,80-89,1,Dona,Sospitós,5
03/05/2020,64,Girona,60-69,0,Home,Sospitós,10
03/05/2020,78,Barcelona,30-39,1,Dona,Positiu,5
03/05/2020,78,Barcelona,70-79,1,Dona,Positiu,6
03/05/2020,78,Barcelona,80-89,0,Home,Sospitós,143
03/05/2020,67,Catalunya Central,80-89,0,Home,Sospitós,6
03/05/2020,67,Catalunya Central,50-59,1,Dona,Sospitós,9
03/05/2020,78,Barcelona,60-69,0,Home,Positiu,5
03/05/2020,78,Barcelona,60-69,0,Home,Sospitós,66
03/05/2020,62,Camp de Tarragona,80-89,1,Dona,Sospitós,4
03/05/2020,78,Barcelona,60-69,1,Dona,Sospitós,104
03/05/2020,62,Camp de Tarragona,70-79,0,Home,Sospitós,4
03/05/2020,64,Girona,90+,0,Home,Sospitós,9
03/05/2020,78,Barcelona,90+,0,Home,Sospitós,39
03/05/2020,78,Barcelona,10-19,0,Home,Sospitós,18
03/05/2020,78,Barcelona,10-19,1,Dona,Sospitós,24
03/05/2020,78,Barcelona,50-59,1,Dona,Sospitós,200
03/05/2020,62,Camp de Tarragona,0-9,1,Dona,Sospitós,4
03/05/2020,62,Camp de Tarragona,40-49,1,Dona,Sospitós,6
03/05/2020,62,Camp de Tarragona,50-59,1,Dona,Sospitós,4
03/05/2020,62,Camp de Tarragona,40-49,0,Home,Sospitós,7
03/05/2020,67,Catalunya Central,80-89,1,Dona,Sospitós,13
03/05/2020,64,Girona,90+,1,Dona,Sospitós,26
03/05/2020,78,Barcelona,80-89,1,Dona,Positiu,11
03/05/2020,64,Girona,70-79,1,Dona,Sospitós,14
03/05/2020,64,Girona,70-79,0,Home,Sospitós,13
03/05/2020,64,Girona,80-89,1,Dona,Sospitós,34
03/05/2020,62,Camp de Tarragona,20-29,0,Home,Sospitós,5
03/05/2020,62,Camp de Tarragona,80-89,0,Home,Sospitós,4
03/05/2020,64,Girona,50-59,0,Home,Sospitós,12
03/05/2020,78,Barcelona,30-39,1,Dona,Sospitós,154
03/05/2020,67,Catalunya Central,90+,1,Dona,Sospitós,8
03/05/2020,78,Barcelona,90+,1,Dona,Sospitós,176
03/05/2020,64,Girona,80-89,0,Home,Sospitós,16
03/05/2020,78,Barcelona,20-29,0,Home,Sospitós,38
03/05/2020,64,Girona,20-29,0,Home,Sospitós,2
03/05/2020,63,Terres de l'Ebre,90+,1,Dona,Sospitós,3
03/05/2020,62,Camp de Tarragona,80-89,0,Home,Positiu,1
03/05/2020,63,Terres de l'Ebre,50-59,0,Home,Sospitós,3
03/05/2020,78,Barcelona,50-59,0,Home,Positiu,5
03/05/2020,62,Camp de Tarragona,30-39,1,Dona,Sospitós,7
03/05/2020,64,Girona,30-39,0,Home,Sospitós,9
03/05/2020,78,Barcelona,40-49,0,Home,Positiu,4
03/05/2020,78,Barcelona,40-49,1,Dona,Positiu,8
03/05/2020,64,Girona,60-69,0,Home,Positiu,3
03/05/2020,62,Camp de Tarragona,10-19,0,Home,Sospitós,2
03/05/2020,64,Girona,40-49,1,Dona,Sospitós,11
03/05/2020,78,Barcelona,0-9,1,Dona,Sospitós,12
03/05/2020,63,Terres de l'Ebre,90+,0,Home,Sospitós,4
03/05/2020,62,Camp de Tarragona,50-59,0,Home,Positiu,1
03/05/2020,67,Catalunya Central,40-49,1,Dona,Sospitós,7
03/05/2020,63,Terres de l'Ebre,60-69,0,Home,Sospitós,4
03/05/2020,61,Lleida,0-9,0,Home,Sospitós,1
03/05/2020,67,Catalunya Central,0-9,1,Dona,Sospitós,2
03/05/2020,62,Camp de Tarragona,60-69,0,Home,Sospitós,8
03/05/2020,64,Girona,30-39,1,Dona,Sospitós,22
03/05/2020,64,Girona,60-69,1,Dona,Sospitós,12
03/05/2020,63,Terres de l'Ebre,80-89,0,Home,Sospitós,1
03/05/2020,63,Terres de l'Ebre,70-79,1,Dona,Sospitós,3
03/05/2020,64,Girona,50-59,1,Dona,Sospitós,9
03/05/2020,62,Camp de Tarragona,70-79,1,Dona,Sospitós,2
03/05/2020,63,Terres de l'Ebre,30-39,0,Home,Sospitós,1
03/05/2020,63,Terres de l'Ebre,80-89,1,Dona,Sospitós,2
03/05/2020,63,Terres de l'Ebre,40-49,0,Home,Sospitós,1
03/05/2020,62,Camp de Tarragona,90+,0,Home,Sospitós,1
03/05/2020,63,Terres de l'Ebre,70-79,0,Home,Sospitós,3
03/05/2020,67,Catalunya Central,40-49,0,Home,Sospitós,3
03/05/2020,64,Girona,20-29,0,Home,Positiu,1
03/05/2020,62,Camp de Tarragona,20-29,1,Dona,Sospitós,7
03/05/2020,61,Lleida,90+,1,Dona,Sospitós,1
03/05/2020,71,Alt Pirineu i Aran,20-29,0,Home,Sospitós,1
03/05/2020,61,Lleida,60-69,1,Dona,Sospitós,2
03/05/2020,78,Barcelona,20-29,1,Dona,Positiu,7
03/05/2020,67,Catalunya Central,50-59,0,Home,Sospitós,2
03/05/2020,64,Girona,80-89,0,Home,Positiu,1
03/05/2020,61,Lleida,30-39,1,Dona,Sospitós,5
03/05/2020,61,Lleida,50-59,1,Dona,Sospitós,5
03/05/2020,64,Girona,20-29,1,Dona,Sospitós,21
03/05/2020,67,Catalunya Central,30-39,1,Dona,Sospitós,10
03/05/2020,67,Catalunya Central,10-19,1,Dona,Sospitós,5
03/05/2020,67,Catalunya Central,30-39,0,Home,Sospitós,3
03/05/2020,67,Catalunya Central,60-69,0,Home,Sospitós,4
03/05/2020,64,Girona,10-19,1,Dona,Sospitós,4
03/05/2020,67,Catalunya Central,20-29,0,Home,Sospitós,2
03/05/2020,61,Lleida,30-39,0,Home,Sospitós,3
03/05/2020,64,Girona,50-59,0,Home,Positiu,1
03/05/2020,67,Catalunya Central,70-79,0,Home,Sospitós,6
03/05/2020,61,Lleida,10-19,1,Dona,Sospitós,1
03/05/2020,61,Lleida,0-9,1,Dona,Sospitós,2
03/05/2020,61,Lleida,20-29,0,Home,Sospitós,2
03/05/2020,64,Girona,80-89,1,Dona,Positiu,2
03/05/2020,64,Girona,40-49,0,Home,Sospitós,7
03/05/2020,71,Alt Pirineu i Aran,70-79,1,Dona,Sospitós,1
03/05/2020,61,Lleida,40-49,1,Dona,Sospitós,10
03/05/2020,78,Barcelona,70-79,0,Home,Positiu,10
03/05/2020,61,Lleida,40-49,0,Home,Sospitós,3
03/05/2020,64,Girona,10-19,0,Home,Sospitós,1
03/05/2020,61,Lleida,40-49,0,Home,Positiu,1
03/05/2020,78,Barcelona,90+,1,Dona,Positiu,6
03/05/2020,64,Girona,0-9,0,Home,Sospitós,2
03/05/2020,71,Alt Pirineu i Aran,40-49,0,Home,Sospitós,1
03/05/2020,78,Barcelona,90+,0,Home,Positiu,1
03/05/2020,61,Lleida,50-59,0,Home,Sospitós,2
03/05/2020,67,Catalunya Central,20-29,1,Dona,Sospitós,5
03/05/2020,64,Girona,0-9,1,Dona,Sospitós,2
03/05/2020,61,Lleida,90+,1,Dona,Positiu,1
03/05/2020,63,Terres de l'Ebre,60-69,1,Dona,Sospitós,1
03/05/2020,78,Barcelona,50-59,1,Dona,Positiu,7
03/05/2020,67,Catalunya Central,60-69,0,Home,Positiu,1
03/05/2020,71,Alt Pirineu i Aran,90+,1,Dona,Sospitós,1
03/05/2020,61,Lleida,20-29,1,Dona,Sospitós,7
03/05/2020,67,Catalunya Central,70-79,1,Dona,Sospitós,4
03/05/2020,61,Lleida,60-69,0,Home,Sospitós,3
03/05/2020,71,Alt Pirineu i Aran,60-69,0,Home,Sospitós,1
03/05/2020,64,Girona,30-39,1,Dona,Positiu,2
03/05/2020,78,Barcelona,60-69,1,Dona,Positiu,4
03/05/2020,71,Alt Pirineu i Aran,50-59,1,Dona,Sospitós,1
03/05/2020,78,Barcelona,80-89,0,Home,Positiu,7
03/05/2020,61,Lleida,70-79,1,Dona,Sospitós,2
03/05/2020,61,Lleida,80-89,0,Home,Sospitós,1
03/05/2020,61,Lleida,70-79,0,Home,Sospitós,1
03/05/2020,67,Catalunya Central,10-19,0,Home,Sospitós,1
03/05/2020,64,Girona,20-29,1,Dona,Positiu,2
03/05/2020,67,Catalunya Central,80-89,0,Home,Positiu,1
03/05/2020,62,Camp de Tarragona,10-19,1,Dona,Sospitós,2
03/05/2020,67,Catalunya Central,50-59,1,Dona,Positiu,1
03/05/2020,63,Terres de l'Ebre,30-39,0,Home,Positiu,1
03/05/2020,62,Camp de Tarragona,0-9,0,Home,Sospitós,1
03/05/2020,67,Catalunya Central,80-89,1,Dona,Positiu,6
03/05/2020,63,Terres de l'Ebre,10-19,0,Home,Sospitós,1
03/05/2020,67,Catalunya Central,90+,0,Home,Positiu,1
03/05/2020,67,Catalunya Central,90+,1,Dona,Positiu,3
03/05/2020,62,Camp de Tarragona,30-39,0,Home,Positiu,1
03/05/2020,63,Terres de l'Ebre,60-69,0,Home,Positiu,1
03/05/2020,67,Catalunya Central,90+,0,Home,Sospitós,1
03/05/2020,67,Catalunya Central,70-79,1,Dona,Positiu,1
04/05/2020,78,Barcelona,50-59,0,Home,Sospitós,153
04/05/2020,78,Barcelona,60-69,0,Home,Sospitós,193
04/05/2020,64,Girona,60-69,1,Dona,Positiu,6
04/05/2020,67,Catalunya Central,30-39,0,Home,Positiu,1
04/05/2020,64,Girona,70-79,0,Home,Positiu,1
04/05/2020,67,Catalunya Central,80-89,0,Home,Positiu,1
04/05/2020,62,Camp de Tarragona,50-59,1,Dona,Sospitós,35
04/05/2020,67,Catalunya Central,80-89,0,Home,Sospitós,19
04/05/2020,63,Terres de l'Ebre,30-39,0,Home,Sospitós,1
04/05/2020,67,Catalunya Central,50-59,0,Home,Positiu,1
04/05/2020,62,Camp de Tarragona,70-79,0,Home,Positiu,1
04/05/2020,61,Lleida,70-79,1,Dona,Sospitós,20
04/05/2020,62,Camp de Tarragona,30-39,0,Home,Sospitós,18
04/05/2020,61,Lleida,40-49,1,Dona,Positiu,2
04/05/2020,64,Girona,70-79,0,Home,Sospitós,18
04/05/2020,78,Barcelona,60-69,0,Home,Positiu,12
04/05/2020,78,Barcelona,70-79,0,Home,Sospitós,139
04/05/2020,78,Barcelona,40-49,1,Dona,Positiu,17
04/05/2020,64,Girona,60-69,0,Home,Positiu,4
04/05/2020,62,Camp de Tarragona,10-19,0,Home,Sospitós,12
04/05/2020,78,Barcelona,30-39,0,Home,Sospitós,84
04/05/2020,78,Barcelona,70-79,1,Dona,Sospitós,125
04/05/2020,78,Barcelona,0-9,0,Home,Sospitós,32
04/05/2020,78,Barcelona,30-39,1,Dona,Positiu,11
04/05/2020,67,Catalunya Central,60-69,1,Dona,Positiu,2
04/05/2020,64,Girona,50-59,1,Dona,Positiu,20
04/05/2020,62,Camp de Tarragona,20-29,0,Home,Sospitós,12
04/05/2020,62,Camp de Tarragona,30-39,1,Dona,Sospitós,42
04/05/2020,62,Camp de Tarragona,60-69,0,Home,Positiu,1
04/05/2020,78,Barcelona,20-29,0,Home,Sospitós,64
04/05/2020,78,Barcelona,0-9,1,Dona,Sospitós,24
04/05/2020,78,Barcelona,20-29,1,Dona,Sospitós,175
04/05/2020,78,Barcelona,70-79,1,Dona,Positiu,9
04/05/2020,62,Camp de Tarragona,40-49,1,Dona,Sospitós,36
04/05/2020,67,Catalunya Central,50-59,1,Dona,Sospitós,48
04/05/2020,67,Catalunya Central,30-39,1,Dona,Positiu,5
04/05/2020,64,Girona,40-49,0,Home,Sospitós,50
04/05/2020,67,Catalunya Central,40-49,0,Home,Positiu,3
04/05/2020,62,Camp de Tarragona,0-9,1,Dona,Sospitós,6
04/05/2020,62,Camp de Tarragona,0-9,0,Home,Sospitós,13
04/05/2020,67,Catalunya Central,30-39,0,Home,Sospitós,18
04/05/2020,67,Catalunya Central,90+,1,Dona,Sospitós,14
04/05/2020,64,Girona,60-69,0,Home,Sospitós,40
04/05/2020,67,Catalunya Central,70-79,1,Dona,Sospitós,23
04/05/2020,67,Catalunya Central,60-69,1,Dona,Sospitós,25
04/05/2020,78,Barcelona,80-89,1,Dona,Positiu,16
04/05/2020,67,Catalunya Central,70-79,0,Home,Positiu,2
04/05/2020,78,Barcelona,80-89,1,Dona,Sospitós,208
04/05/2020,67,Catalunya Central,80-89,1,Dona,Positiu,2
04/05/2020,64,Girona,40-49,1,Dona,Sospitós,125
04/05/2020,61,Lleida,20-29,1,Dona,Positiu,3
04/05/2020,78,Barcelona,20-29,1,Dona,Positiu,7
04/05/2020,78,Barcelona,60-69,1,Dona,Positiu,12
04/05/2020,67,Catalunya Central,90+,1,Dona,Positiu,3
04/05/2020,78,Barcelona,10-19,1,Dona,Sospitós,64
04/05/2020,67,Catalunya Central,30-39,1,Dona,Sospitós,22
04/05/2020,67,Catalunya Central,20-29,1,Dona,Positiu,2
04/05/2020,67,Catalunya Central,50-59,1,Dona,Positiu,2
04/05/2020,64,Girona,60-69,1,Dona,Sospitós,66
04/05/2020,78,Barcelona,30-39,1,Dona,Sospitós,208
04/05/2020,78,Barcelona,60-69,1,Dona,Sospitós,169
04/05/2020,78,Barcelona,80-89,0,Home,Sospitós,106
04/05/2020,78,Barcelona,40-49,1,Dona,Sospitós,271
04/05/2020,64,Girona,50-59,0,Home,Sospitós,45
04/05/2020,78,Barcelona,40-49,0,Home,Positiu,4
04/05/2020,62,Camp de Tarragona,70-79,0,Home,Sospitós,24
04/05/2020,78,Barcelona,90+,1,Dona,Sospitós,143
04/05/2020,62,Camp de Tarragona,40-49,0,Home,Sospitós,14
04/05/2020,78,Barcelona,40-49,0,Home,Sospitós,136
04/05/2020,62,Camp de Tarragona,60-69,1,Dona,Sospitós,31
04/05/2020,62,Camp de Tarragona,50-59,0,Home,Sospitós,14
04/05/2020,62,Camp de Tarragona,80-89,0,Home,Sospitós,6
04/05/2020,62,Camp de Tarragona,20-29,1,Dona,Sospitós,22
04/05/2020,78,Barcelona,50-59,1,Dona,Sospitós,314
04/05/2020,62,Camp de Tarragona,70-79,1,Dona,Sospitós,11
04/05/2020,67,Catalunya Central,70-79,1,Dona,Positiu,4
04/05/2020,78,Barcelona,50-59,0,Home,Positiu,7
04/05/2020,67,Catalunya Central,20-29,1,Dona,Sospitós,25
04/05/2020,63,Terres de l'Ebre,60-69,1,Dona,Sospitós,5
04/05/2020,67,Catalunya Central,80-89,1,Dona,Sospitós,26
04/05/2020,64,Girona,80-89,0,Home,Sospitós,16
04/05/2020,64,Girona,10-19,1,Dona,Sospitós,9
04/05/2020,67,Catalunya Central,70-79,0,Home,Sospitós,14
04/05/2020,62,Camp de Tarragona,60-69,0,Home,Sospitós,22
04/05/2020,61,Lleida,90+,1,Dona,Positiu,3
04/05/2020,67,Catalunya Central,60-69,0,Home,Sospitós,25
04/05/2020,61,Lleida,60-69,0,Home,Positiu,1
04/05/2020,78,Barcelona,90+,0,Home,Sospitós,31
04/05/2020,63,Terres de l'Ebre,70-79,0,Home,Sospitós,5
04/05/2020,63,Terres de l'Ebre,30-39,1,Dona,Sospitós,3
04/05/2020,71,Alt Pirineu i Aran,70-79,0,Home,Sospitós,5
04/05/2020,64,Girona,20-29,1,Dona,Sospitós,72
04/05/2020,64,Girona,0-9,1,Dona,Sospitós,12
04/05/2020,64,Girona,50-59,1,Dona,Sospitós,132
04/05/2020,62,Camp de Tarragona,90+,1,Dona,Sospitós,3
04/05/2020,63,Terres de l'Ebre,50-59,0,Home,Sospitós,5
04/05/2020,63,Terres de l'Ebre,90+,0,Home,Sospitós,2
04/05/2020,67,Catalunya Central,40-49,1,Dona,Sospitós,39
04/05/2020,63,Terres de l'Ebre,20-29,1,Dona,Sospitós,5
04/05/2020,78,Barcelona,50-59,1,Dona,Positiu,16
04/05/2020,63,Terres de l'Ebre,40-49,0,Home,Sospitós,2
04/05/2020,61,Lleida,60-69,1,Dona,Positiu,1
04/05/2020,63,Terres de l'Ebre,80-89,1,Dona,Sospitós,3
04/05/2020,61,Lleida,80-89,1,Dona,Sospitós,21
04/05/2020,64,Girona,20-29,0,Home,Sospitós,28
04/05/2020,71,Alt Pirineu i Aran,10-19,0,Home,Sospitós,4
04/05/2020,64,Girona,80-89,1,Dona,Positiu,3
04/05/2020,63,Terres de l'Ebre,70-79,1,Dona,Sospitós,1
04/05/2020,67,Catalunya Central,10-19,0,Home,Sospitós,7
04/05/2020,64,Girona,0-9,0,Home,Sospitós,4
04/05/2020,61,Lleida,10-19,0,Home,Sospitós,9
04/05/2020,61,Lleida,20-29,0,Home,Sospitós,6
04/05/2020,61,Lleida,60-69,1,Dona,Sospitós,20
04/05/2020,61,Lleida,20-29,1,Dona,Sospitós,23
04/05/2020,78,Barcelona,70-79,0,Home,Positiu,10
04/05/2020,78,Barcelona,90+,0,Home,Positiu,2
04/05/2020,78,Barcelona,30-39,0,Home,Positiu,7
04/05/2020,00,No classificat,70-79,0,Home,Sospitós,1
04/05/2020,61,Lleida,40-49,0,Home,Positiu,1
04/05/2020,64,Girona,10-19,0,Home,Sospitós,12
04/05/2020,71,Alt Pirineu i Aran,40-49,1,Dona,Sospitós,6
04/05/2020,61,Lleida,80-89,0,Home,Positiu,1
04/05/2020,61,Lleida,90+,1,Dona,Sospitós,20
04/05/2020,61,Lleida,10-19,1,Dona,Sospitós,14
04/05/2020,61,Lleida,40-49,0,Home,Sospitós,15
04/05/2020,61,Lleida,60-69,0,Home,Sospitós,15
04/05/2020,61,Lleida,30-39,1,Dona,Sospitós,32
04/05/2020,63,Terres de l'Ebre,10-19,0,Home,Sospitós,1
04/05/2020,61,Lleida,50-59,0,Home,Sospitós,13
04/05/2020,61,Lleida,70-79,0,Home,Sospitós,24
04/05/2020,61,Lleida,40-49,1,Dona,Sospitós,35
04/05/2020,78,Barcelona,20-29,0,Home,Positiu,6
04/05/2020,78,Barcelona,80-89,0,Home,Positiu,11
04/05/2020,61,Lleida,90+,0,Home,Positiu,1
04/05/2020,61,Lleida,90+,0,Home,Sospitós,10
04/05/2020,67,Catalunya Central,0-9,1,Dona,Sospitós,3
04/05/2020,63,Terres de l'Ebre,40-49,1,Dona,Sospitós,6
04/05/2020,71,Alt Pirineu i Aran,70-79,1,Dona,Sospitós,7
04/05/2020,71,Alt Pirineu i Aran,80-89,0,Home,Sospitós,3
04/05/2020,63,Terres de l'Ebre,0-9,0,Home,Sospitós,2
04/05/2020,71,Alt Pirineu i Aran,50-59,1,Dona,Sospitós,5
04/05/2020,78,Barcelona,10-19,1,Dona,Positiu,1
04/05/2020,61,Lleida,80-89,0,Home,Sospitós,12
04/05/2020,71,Alt Pirineu i Aran,20-29,1,Dona,Sospitós,2
04/05/2020,78,Barcelona,0-9,0,Home,Positiu,2
04/05/2020,67,Catalunya Central,10-19,1,Dona,Sospitós,3
04/05/2020,61,Lleida,50-59,1,Dona,Sospitós,30
04/05/2020,71,Alt Pirineu i Aran,60-69,1,Dona,Sospitós,6
04/05/2020,61,Lleida,30-39,0,Home,Sospitós,14
04/05/2020,71,Alt Pirineu i Aran,20-29,0,Home,Sospitós,1
04/05/2020,71,Alt Pirineu i Aran,40-49,0,Home,Sospitós,2
04/05/2020,00,No classificat,40-49,0,Home,Positiu,2
